7.5	0.021280	0.000667
12.5	0.032314	0.000422
17.5	0.042395	0.000402
22.5	0.048115	0.000680
27.5	0.058599	0.000828
32.5	0.063362	0.000753
37.5	0.064672	0.001053
42.5	0.069342	0.000469
47.5	0.072704	0.000537
52.5	0.073192	0.000641
57.5	0.075080	0.000683
62.5	0.077313	0.000797
67.5	0.076903	0.000815
72.5	0.075231	0.000941
77.5	0.069355	0.000918
