7.5	0.2669255	0.387111
12.5	-0.036186	0.118028
17.5	-0.078911	0.073418
22.5	-0.138495	0.079913
27.5	-0.244371	0.098303
32.5	-0.226045	0.073112
37.5	-0.228864	0.085241
42.5	-0.263850	0.039114
47.5	-0.246186	0.049232
52.5	-0.299249	0.049883
57.5	-0.312171	0.041995
62.5	-0.488027	0.045200
67.5	-0.545419	0.051558
72.5	-0.564325	0.054003
77.5	-0.803813	0.059002
