7.5	0.021974	0.000722
12.5	0.032255	0.000400
17.5	0.042300	0.000393
22.5	0.047945	0.000681
27.5	0.058350	0.000838
32.5	0.063102	0.000756
37.5	0.064303	0.001067
42.5	0.068890	0.000477
47.5	0.072199	0.000544
52.5	0.072360	0.000664
57.5	0.074085	0.000722
62.5	0.075653	0.000877
67.5	0.074757	0.000929
72.5	0.073021	0.001084
77.5	0.065992	0.001183
