7.5	0.030276	0.000239
12.5	0.040458	0.000266
17.5	0.049954	0.000297
22.5	0.056130	0.000525
27.5	0.066276	0.000656
32.5	0.071891	0.000604
37.5	0.075281	0.000804
42.5	0.080659	0.000353
47.5	0.085573	0.000394
52.5	0.088745	0.000438
57.5	0.092149	0.000461
62.5	0.095271	0.000525
67.5	0.096463	0.000512
72.5	0.094564	0.000587
77.5	0.088816	0.000538
